ID da Compra;Data da Compra;Nome do Material;Quantidade (kg);Preço por kg (R$)
1921;02/07/2021;aluminio;8.01;5.8
1922;02/07/2021;arquivo;5.62;0.7
1923;02/07/2021;arquivo;40.22;0.7
1924;02/07/2021;papelão;29.99;0.7
1925;02/07/2021;bateria;25.45;5.9
1926;02/07/2021;bateria;23.08;5.9
1927;02/07/2021;latinha;6.05;6.3
1928;02/07/2021;alto impacto;33.78;1.1
1929;02/07/2021;aço;26.63;6.2
1930;02/07/2021;PP CRISTAL;49.79;3
1931;02/07/2021;alto impacto;46.79;1.1
1932;05/07/2021;PP PRETO;2.16;1.7
1933;05/07/2021;PP COLORIDO;17.7;1.7
1934;05/07/2021;PP PRETO;46.71;1.7
1935;05/07/2021;vidro;5.11;0.9
1936;05/07/2021;placa eletronica;19.53;41.5
1937;05/07/2021;cobre;11.31;45.8
1938;05/07/2021;cobre;21.95;45.8
1939;05/07/2021;ferro;17.19;1
1940;06/07/2021;papelão;12.46;0.7
1941;06/07/2021;PP CRISTAL;5.73;3
1942;06/07/2021;PP CRISTAL;26.04;3
1943;06/07/2021;PP CRISTAL;6.16;3
1944;06/07/2021;latinha;43.85;6.3
1945;07/07/2021;papelão;42.94;0.7
1946;07/07/2021;óleo;40.26;1.8
1947;07/07/2021;arquivo;47.62;0.7
1948;07/07/2021;latinha;28.6;6.3
1949;07/07/2021;ferro;39.56;1
1950;07/07/2021;bloco;14.07;8.3
1951;07/07/2021;PET PEAD;45.82;2.6
1952;07/07/2021;aço;46.52;6.2
1953;07/07/2021;PP PRETO;49.64;1.7
1954;07/07/2021;ferro;35.12;1
1955;07/07/2021;placa eletronica;14.15;41.5
1956;07/07/2021;latinha;32.31;6.3
1957;07/07/2021;PP CRISTAL;11.05;3
1958;07/07/2021;óleo;22.76;1.8
1959;07/07/2021;alto impacto;47.1;1.1
1960;07/07/2021;óleo;5.95;1.8
1961;07/07/2021;alto impacto;29.3;1.1
1962;07/07/2021;chumbo;49.91;9
1963;07/07/2021;cobre;23.83;45.8
1964;07/07/2021;placa eletronica;44.46;41.5
1965;07/07/2021;arquivo;28.5;0.7
1966;07/07/2021;placa eletronica;40.91;41.5
1967;07/07/2021;chumbo;15.82;9
1968;08/07/2021;latinha;49.52;6.3
1969;08/07/2021;ferro;20.45;1
1970;09/07/2021;placa eletronica;5.11;41.5
1971;09/07/2021;ferro;28.64;1
1972;09/07/2021;aço;17.15;6.2
1973;09/07/2021;vidro;38.47;0.9
1974;09/07/2021;cobre;24.3;45.8
1975;09/07/2021;PP PRETO;20.25;1.7
1976;12/07/2021;PP COLORIDO;9.08;1.7
1977;12/07/2021;PP CRISTAL;23.79;3
1978;12/07/2021;óleo;6.18;1.8
1979;12/07/2021;arquivo;10.76;0.7
1980;12/07/2021;PP COLORIDO;45.87;1.7
1981;12/07/2021;alto impacto;2.17;1.1
1982;12/07/2021;ferro;36.1;1
1983;13/07/2021;PP PRETO;14.79;1.7
1984;13/07/2021;aço;20.04;6.2
1985;13/07/2021;bloco;47.42;8.3
1986;13/07/2021;arquivo;20.31;0.7
1987;13/07/2021;latinha;39.05;6.3
1988;13/07/2021;óleo;45.94;1.8
1989;13/07/2021;óleo;31.17;1.8
1990;13/07/2021;aço;0.18;6.2
1991;13/07/2021;PP BRANCO;19.29;1.8
1992;13/07/2021;PET PEAD;34.5;2.6
1993;13/07/2021;chumbo;23;9
1994;13/07/2021;papelão;44.57;0.7
1995;13/07/2021;PP BRANCO;25.31;1.8
1996;13/07/2021;PP BRANCO;12.01;1.8
1997;13/07/2021;alto impacto;17.18;1.1
1998;13/07/2021;chumbo;37.35;9
1999;13/07/2021;PP CRISTAL;39.62;3
2000;13/07/2021;placa eletronica;16.8;41.5
2001;13/07/2021;papelão;13.62;0.7
2002;13/07/2021;placa eletronica;46.94;41.5
2003;13/07/2021;cobre;9.98;45.8
2004;13/07/2021;chumbo;49.12;9
2005;14/07/2021;bloco;40.16;8.3
2006;14/07/2021;vidro;38.19;0.9
2007;14/07/2021;PP COLORIDO;1.47;1.7
2008;14/07/2021;cobre;38.67;45.8
2009;14/07/2021;latinha;4.4;6.3
2010;14/07/2021;vidro;5.39;0.9
2011;14/07/2021;bateria;3.82;5.9
2012;14/07/2021;PET PEAD;20.84;2.6
2013;15/07/2021;PP BRANCO;8.09;1.8
2014;15/07/2021;PP PRETO;6.11;1.7
2015;15/07/2021;vidro;11.86;0.9
2016;15/07/2021;PP PRETO;12.84;1.7
2017;15/07/2021;PP BRANCO;17.49;1.8
2018;15/07/2021;alto impacto;25.36;1.1
2019;16/07/2021;cobre;30.94;45.8
2020;16/07/2021;placa eletronica;11.23;41.5
2021;16/07/2021;arquivo;26.15;0.7
2022;16/07/2021;placa eletronica;42.44;41.5
2023;16/07/2021;PP COLORIDO;35.96;1.7
2024;16/07/2021;bloco;7.56;8.3
2025;16/07/2021;arquivo;41.86;0.7
2026;16/07/2021;vidro;21.74;0.9
2027;16/07/2021;aço;25.6;6.2
2028;16/07/2021;chumbo;48.06;9
2029;16/07/2021;PET PEAD;12.02;2.6
2030;16/07/2021;PP PRETO;37.69;1.7
2031;16/07/2021;vidro;21.98;0.9
2032;16/07/2021;vidro;1.43;0.9
2033;16/07/2021;vidro;12.54;0.9
2034;19/07/2021;óleo;48.21;1.8
2035;19/07/2021;arquivo;33.21;0.7
2036;19/07/2021;PP CRISTAL;37.91;3
2037;19/07/2021;ferro;33.14;1
2038;19/07/2021;aço;27.92;6.2
2039;20/07/2021;cobre;19.59;45.8
2040;20/07/2021;PP COLORIDO;42.65;1.7
2041;20/07/2021;arquivo;27.75;0.7
2042;20/07/2021;óleo;49.32;1.8
2043;20/07/2021;alto impacto;34.2;1.1
2044;20/07/2021;ferro;12;1
2045;20/07/2021;ferro;49.96;1
2046;20/07/2021;arquivo;43.28;0.7
2047;20/07/2021;papelão;40.54;0.7
2048;20/07/2021;PP BRANCO;4.41;1.8
2049;20/07/2021;bloco;13.05;8.3
2050;20/07/2021;PET PEAD;34.99;2.6
2051;20/07/2021;ferro;49.83;1
2052;20/07/2021;PP CRISTAL;25.49;3
2053;20/07/2021;bloco;44.72;8.3
2054;20/07/2021;chumbo;18.86;9
2055;21/07/2021;PP COLORIDO;20.9;1.7
2056;21/07/2021;PET PEAD;26.17;2.6
2057;21/07/2021;papelão;11.01;0.7
2058;21/07/2021;PP CRISTAL;19.7;3
2059;21/07/2021;óleo;21.05;1.8
2060;21/07/2021;aluminio;29.13;5.8
2061;21/07/2021;aço;6.62;6.2
2062;21/07/2021;chumbo;20.62;9
2063;21/07/2021;latinha;11.79;6.3
2064;21/07/2021;bateria;43.67;5.9
2065;21/07/2021;papelão;38.95;0.7
2066;21/07/2021;vidro;2.7;0.9
2067;21/07/2021;PP BRANCO;18.57;1.8
2068;21/07/2021;PP BRANCO;3.72;1.8
2069;21/07/2021;cobre;12.73;45.8
2070;21/07/2021;alto impacto;1.84;1.1
2071;21/07/2021;aluminio;40;5.8
2072;21/07/2021;placa eletronica;31.18;41.5
2073;21/07/2021;bloco;19.87;8.3
2074;21/07/2021;arquivo;48.14;0.7
2075;21/07/2021;arquivo;49.85;0.7
2076;21/07/2021;vidro;47.49;0.9
2077;21/07/2021;chumbo;9.61;9
2078;21/07/2021;óleo;30.27;1.8
2079;21/07/2021;PET PEAD;41.3;2.6
2080;21/07/2021;PP COLORIDO;29.64;1.7
2081;21/07/2021;bloco;22.14;8.3
2082;21/07/2021;arquivo;28.82;0.7
2083;22/07/2021;papelão;7.78;0.7
2084;22/07/2021;chumbo;1.22;9
2085;22/07/2021;aluminio;35.54;5.8
2086;22/07/2021;bateria;1.2;5.9
2087;22/07/2021;arquivo;14.43;0.7
2088;22/07/2021;PET PEAD;24.44;2.6
2089;22/07/2021;arquivo;12.17;0.7
2090;22/07/2021;PP BRANCO;37.53;1.8
2091;22/07/2021;PP PRETO;27.57;1.7
2092;22/07/2021;PP COLORIDO;47.47;1.7
2093;22/07/2021;PP PRETO;3.14;1.7
2094;22/07/2021;aluminio;11.22;5.8
2095;22/07/2021;PP BRANCO;7.27;1.8
2096;22/07/2021;aço;40.03;6.2
2097;22/07/2021;PP BRANCO;2.66;1.8
2098;22/07/2021;aço;23.62;6.2
2099;22/07/2021;óleo;9.53;1.8
2100;22/07/2021;cobre;31.15;45.8
2101;22/07/2021;aço;4.98;6.2
2102;22/07/2021;aluminio;17.23;5.8
2103;22/07/2021;aço;47.89;6.2
2104;22/07/2021;placa eletronica;7.57;41.5
2105;22/07/2021;PP PRETO;49.4;1.7
2106;22/07/2021;aluminio;9.55;5.8
2107;22/07/2021;bateria;17.19;5.9
2108;22/07/2021;arquivo;22.65;0.7
2109;22/07/2021;arquivo;3.24;0.7
2110;22/07/2021;bloco;33.57;8.3
2111;23/07/2021;bloco;14.56;8.3
2112;23/07/2021;PET PEAD;40.74;2.6
2113;23/07/2021;alto impacto;9.21;1.1
2114;23/07/2021;bateria;15.29;5.9
2115;23/07/2021;alto impacto;16.85;1.1
2116;23/07/2021;ferro;24.56;1
2117;26/07/2021;PP PRETO;47.75;1.7
2118;26/07/2021;vidro;39.86;0.9
2119;26/07/2021;vidro;6.69;0.9
2120;26/07/2021;alto impacto;12.02;1.1
2121;26/07/2021;PP CRISTAL;20.84;3
2122;26/07/2021;latinha;25.58;6.3
2123;26/07/2021;vidro;49.55;0.9
2124;26/07/2021;ferro;1.49;1
2125;26/07/2021;PP CRISTAL;24.77;3
2126;26/07/2021;bloco;27.01;8.3
2127;26/07/2021;PP COLORIDO;26.08;1.7
2128;26/07/2021;PP BRANCO;24.66;1.8
2129;26/07/2021;chumbo;20.21;9
2130;26/07/2021;chumbo;9.56;9
2131;26/07/2021;PET PEAD;4.93;2.6
2132;26/07/2021;placa eletronica;4.82;41.5
2133;26/07/2021;vidro;6.24;0.9
2134;26/07/2021;óleo;45.79;1.8
2135;26/07/2021;papelão;32.97;0.7
2136;26/07/2021;PP CRISTAL;2.64;3
2137;26/07/2021;PP PRETO;14.44;1.7
2138;26/07/2021;PET PEAD;9.51;2.6
2139;26/07/2021;arquivo;37.06;0.7
2140;26/07/2021;PET PEAD;16.27;2.6
2141;26/07/2021;vidro;45.91;0.9
2142;26/07/2021;ferro;22.03;1
2143;26/07/2021;arquivo;15.85;0.7
2144;26/07/2021;papelão;25.86;0.7
2145;26/07/2021;chumbo;33.87;9
2146;27/07/2021;aço;2.03;6.2
2147;27/07/2021;aço;32.39;6.2
2148;27/07/2021;PP BRANCO;7.02;1.8
2149;27/07/2021;PET PEAD;14.02;2.6
2150;27/07/2021;bloco;40.73;8.3
2151;27/07/2021;PP CRISTAL;22.27;3
2152;27/07/2021;bateria;19.35;5.9
2153;27/07/2021;placa eletronica;16.63;41.5
2154;27/07/2021;PP CRISTAL;20.13;3
2155;27/07/2021;PP BRANCO;19.59;1.8
2156;27/07/2021;latinha;44.81;6.3
2157;27/07/2021;ferro;5.69;1
2158;27/07/2021;PET PEAD;46.4;2.6
2159;27/07/2021;PET PEAD;25.51;2.6
2160;27/07/2021;latinha;16.37;6.3
2161;27/07/2021;aço;35.17;6.2
2162;27/07/2021;ferro;10.54;1
2163;27/07/2021;placa eletronica;7.39;41.5
2164;27/07/2021;aço;9.16;6.2
2165;27/07/2021;chumbo;31.44;9
2166;28/07/2021;placa eletronica;14.72;41.5
2167;28/07/2021;bateria;26.36;5.9
2168;28/07/2021;alto impacto;32.62;1.1
2169;28/07/2021;ferro;12.06;1
2170;28/07/2021;PET PEAD;20.01;2.6
2171;28/07/2021;PP BRANCO;29.76;1.8
2172;28/07/2021;bloco;15.08;8.3
2173;28/07/2021;alto impacto;36.35;1.1
2174;28/07/2021;óleo;45.14;1.8
2175;28/07/2021;PP BRANCO;20.86;1.8
2176;28/07/2021;alto impacto;45.18;1.1
2177;28/07/2021;vidro;12.08;0.9
2178;28/07/2021;alto impacto;37.66;1.1
2179;28/07/2021;chumbo;17.15;9
2180;28/07/2021;PP PRETO;26.9;1.7
2181;28/07/2021;arquivo;23.78;0.7
2182;29/07/2021;arquivo;10.71;0.7
2183;29/07/2021;PP COLORIDO;0.44;1.7
2184;30/07/2021;PP PRETO;1.01;1.7
2185;30/07/2021;arquivo;19.22;0.7
2186;30/07/2021;cobre;42.19;45.8
2187;30/07/2021;bloco;33.39;8.3
2188;30/07/2021;óleo;4.38;1.8
2189;30/07/2021;bateria;42.18;5.9
2190;30/07/2021;PP CRISTAL;14.44;3
2191;30/07/2021;PET PEAD;5.18;2.6
2192;30/07/2021;ferro;23.72;1
2193;30/07/2021;papelão;43.98;0.7
2194;30/07/2021;óleo;10.08;1.8
2195;30/07/2021;PP BRANCO;48.87;1.8
2196;30/07/2021;aluminio;47.21;5.8
2197;30/07/2021;PP CRISTAL;3.74;3
2198;30/07/2021;ferro;15.32;1
2199;30/07/2021;PET PEAD;49.18;2.6
2200;30/07/2021;alto impacto;11.56;1.1
2201;30/07/2021;PP BRANCO;38.15;1.8
2202;30/07/2021;latinha;38.05;6.3
2203;30/07/2021;papelão;17.39;0.7
2204;02/08/2021;bateria;45.62;5.5
2205;02/08/2021;bateria;28.65;5.5
2206;02/08/2021;PP CRISTAL;45.42;2.8
2207;02/08/2021;papelão;34.76;0.7
2208;02/08/2021;PP BRANCO;39.03;1.9
2209;02/08/2021;PET PEAD;4.5;2.7
2210;02/08/2021;latinha;36.81;5.9
2211;02/08/2021;papelão;46.32;0.7
2212;02/08/2021;bateria;9.92;5.5
2213;02/08/2021;aluminio;23.2;6.2
2214;02/08/2021;placa eletronica;47.51;39.1
2215;02/08/2021;chumbo;25.32;8.5
2216;02/08/2021;latinha;10.08;5.9
2217;02/08/2021;arquivo;41.87;0.8
2218;02/08/2021;papelão;12.74;0.7
2219;02/08/2021;latinha;29.97;5.9
2220;02/08/2021;placa eletronica;9.9;39.1
2221;02/08/2021;PP COLORIDO;2.92;1.8
2222;02/08/2021;arquivo;0.17;0.8
2223;03/08/2021;PP BRANCO;49.01;1.9
2224;03/08/2021;chumbo;12.69;8.5
2225;03/08/2021;papelão;7.79;0.7
2226;03/08/2021;PP BRANCO;41.05;1.9
2227;03/08/2021;óleo;24.09;2
2228;03/08/2021;bateria;48.04;5.5
2229;03/08/2021;ferro;18.32;1.1
2230;03/08/2021;aço;13.32;5.8
2231;03/08/2021;latinha;28.51;5.9
2232;03/08/2021;alto impacto;23.55;1.2
2233;03/08/2021;PP PRETO;26.26;1.8
2234;03/08/2021;PP COLORIDO;12.69;1.8
2235;03/08/2021;papelão;38.58;0.7
2236;03/08/2021;alto impacto;23.79;1.2
2237;03/08/2021;PP PRETO;30.69;1.8
2238;03/08/2021;alto impacto;13.74;1.2
2239;03/08/2021;ferro;34.2;1.1
2240;04/08/2021;PP BRANCO;33.4;1.9
2241;04/08/2021;PP CRISTAL;17.54;2.8
2242;04/08/2021;bateria;28.3;5.5
2243;04/08/2021;bloco;20.44;8.7
2244;04/08/2021;PP PRETO;25.59;1.8
2245;04/08/2021;arquivo;24.96;0.8
2246;04/08/2021;cobre;4.05;43
2247;04/08/2021;PET PEAD;41.8;2.7
2248;04/08/2021;PP PRETO;16.94;1.8
2249;04/08/2021;PP COLORIDO;38.12;1.8
2250;04/08/2021;papelão;47.48;0.7
2251;04/08/2021;latinha;6.88;5.9
2252;04/08/2021;ferro;24.95;1.1
2253;04/08/2021;aluminio;32.23;6.2
2254;04/08/2021;PET PEAD;1.47;2.7
2255;04/08/2021;PP BRANCO;2.81;1.9
2256;04/08/2021;aço;37.79;5.8
2257;04/08/2021;latinha;44.25;5.9
2258;04/08/2021;placa eletronica;33.64;39.1
2259;04/08/2021;ferro;22.52;1.1
2260;04/08/2021;chumbo;15.66;8.5
2261;04/08/2021;papelão;14.37;0.7
2262;04/08/2021;latinha;35.94;5.9
2263;04/08/2021;arquivo;40.63;0.8
2264;04/08/2021;aço;41.53;5.8
2265;04/08/2021;vidro;49.55;1
2266;05/08/2021;placa eletronica;45.8;39.1
2267;05/08/2021;arquivo;25.41;0.8
2268;05/08/2021;óleo;10.9;2
2269;05/08/2021;PP PRETO;9.16;1.8
2270;05/08/2021;alto impacto;26.05;1.2
2271;05/08/2021;alto impacto;1.33;1.2
2272;05/08/2021;aluminio;40.57;6.2
2273;05/08/2021;PP CRISTAL;37.07;2.8
2274;05/08/2021;cobre;43.63;43
2275;05/08/2021;ferro;12.75;1.1
2276;05/08/2021;PP PRETO;1.72;1.8
2277;05/08/2021;PET PEAD;26.26;2.7
2278;05/08/2021;arquivo;31.09;0.8
2279;05/08/2021;chumbo;0.24;8.5
2280;05/08/2021;chumbo;32.93;8.5
2281;05/08/2021;ferro;6.2;1.1
2282;05/08/2021;arquivo;38.17;0.8
2283;05/08/2021;PP PRETO;44.54;1.8
2284;05/08/2021;aço;18.52;5.8
2285;05/08/2021;cobre;23.14;43
2286;05/08/2021;arquivo;20.65;0.8
2287;05/08/2021;arquivo;8.87;0.8
2288;05/08/2021;aluminio;15.48;6.2
2289;05/08/2021;vidro;21.61;1
2290;06/08/2021;vidro;47.33;1
2291;06/08/2021;cobre;26.69;43
2292;06/08/2021;cobre;32.65;43
2293;06/08/2021;vidro;48.47;1
2294;06/08/2021;vidro;16.76;1
2295;06/08/2021;vidro;42.68;1
2296;06/08/2021;PP COLORIDO;30.68;1.8
2297;06/08/2021;óleo;26.87;2
2298;06/08/2021;papelão;31.26;0.7
2299;06/08/2021;PP PRETO;7.45;1.8
2300;06/08/2021;óleo;28.42;2
2301;06/08/2021;PP BRANCO;49.78;1.9
2302;06/08/2021;latinha;40.15;5.9
2303;06/08/2021;PP BRANCO;34.13;1.9
2304;06/08/2021;alto impacto;32.5;1.2
2305;06/08/2021;bloco;24.04;8.7
2306;06/08/2021;PP BRANCO;6.73;1.9
2307;06/08/2021;aço;30.17;5.8
2308;06/08/2021;PET PEAD;0.16;2.7
2309;06/08/2021;alto impacto;41;1.2
2310;06/08/2021;vidro;27.42;1
2311;06/08/2021;PET PEAD;33.12;2.7
2312;06/08/2021;arquivo;9.13;0.8
2313;09/08/2021;alto impacto;10.56;1.2
2314;09/08/2021;PP PRETO;16.85;1.8
2315;09/08/2021;alto impacto;38.51;1.2
2316;09/08/2021;papelão;48.03;0.7
2317;09/08/2021;PP CRISTAL;41.8;2.8
2318;09/08/2021;PP CRISTAL;39.03;2.8
2319;09/08/2021;alto impacto;18.02;1.2
2320;09/08/2021;bateria;25.46;5.5
2321;09/08/2021;ferro;43.97;1.1
2322;09/08/2021;cobre;37.68;43
2323;09/08/2021;placa eletronica;45.18;39.1
2324;09/08/2021;ferro;37.76;1.1
2325;09/08/2021;arquivo;20.8;0.8
2326;09/08/2021;aço;15.32;5.8
2327;09/08/2021;PP BRANCO;33.33;1.9
2328;09/08/2021;PET PEAD;40.21;2.7
2329;09/08/2021;aluminio;11.53;6.2
2330;09/08/2021;bloco;14.67;8.7
2331;10/08/2021;PP CRISTAL;16.62;2.8
2332;10/08/2021;PP BRANCO;21.54;1.9
2333;10/08/2021;alto impacto;43.56;1.2
2334;10/08/2021;bloco;16.53;8.7
2335;10/08/2021;PP BRANCO;40.51;1.9
2336;10/08/2021;arquivo;14.13;0.8
2337;10/08/2021;arquivo;35.44;0.8
2338;10/08/2021;PP PRETO;21.78;1.8
2339;10/08/2021;PP CRISTAL;9.64;2.8
2340;10/08/2021;bateria;2.28;5.5
2341;10/08/2021;PP BRANCO;11.99;1.9
2342;10/08/2021;vidro;33.8;1
2343;11/08/2021;arquivo;31.28;0.8
2344;11/08/2021;bateria;22.41;5.5
2345;11/08/2021;alto impacto;25.63;1.2
2346;11/08/2021;PP PRETO;42.07;1.8
2347;11/08/2021;óleo;1.04;2
2348;11/08/2021;aluminio;35.25;6.2
2349;11/08/2021;PET PEAD;23.06;2.7
2350;11/08/2021;chumbo;49.2;8.5
2351;11/08/2021;chumbo;4.39;8.5
2352;11/08/2021;óleo;26.64;2
2353;11/08/2021;PP BRANCO;47.07;1.9
2354;11/08/2021;alto impacto;8.63;1.2
2355;11/08/2021;óleo;47.38;2
2356;11/08/2021;PP PRETO;35.28;1.8
2357;11/08/2021;alto impacto;31.41;1.2
2358;11/08/2021;latinha;31.32;5.9
2359;11/08/2021;aço;43.84;5.8
2360;11/08/2021;placa eletronica;13.5;39.1
2361;11/08/2021;vidro;17.08;1
2362;11/08/2021;PP PRETO;48.78;1.8
2363;11/08/2021;bloco;24.29;8.7
2364;11/08/2021;PP COLORIDO;5.28;1.8
2365;12/08/2021;vidro;36.03;1
2366;12/08/2021;bloco;34.25;8.7
2367;12/08/2021;PP BRANCO;37.82;1.9
2368;12/08/2021;arquivo;24.52;0.8
2369;12/08/2021;PP PRETO;18.45;1.8
2370;12/08/2021;bloco;48.26;8.7
2371;12/08/2021;arquivo;24.42;0.8
2372;12/08/2021;alto impacto;11.69;1.2
2373;12/08/2021;PP PRETO;7.66;1.8
2374;12/08/2021;cobre;6;43
2375;12/08/2021;óleo;16.91;2
2376;12/08/2021;aluminio;27.41;6.2
2377;12/08/2021;PP CRISTAL;21.85;2.8
2378;12/08/2021;PET PEAD;49.29;2.7
2379;12/08/2021;PP BRANCO;46.62;1.9
2380;12/08/2021;vidro;3.5;1
2381;12/08/2021;alto impacto;1.48;1.2
2382;12/08/2021;papelão;4.12;0.7
2383;12/08/2021;latinha;27.67;5.9
2384;12/08/2021;latinha;2.41;5.9
2385;12/08/2021;vidro;27.32;1
2386;13/08/2021;alto impacto;27.54;1.2
2387;13/08/2021;cobre;6.43;43
2388;13/08/2021;PP CRISTAL;9.47;2.8
2389;13/08/2021;papelão;4.97;0.7
2390;13/08/2021;bateria;6.19;5.5
2391;13/08/2021;ferro;20.54;1.1
2392;13/08/2021;PP COLORIDO;33.75;1.8
2393;13/08/2021;PP COLORIDO;37.58;1.8
2394;13/08/2021;arquivo;40.4;0.8
2395;13/08/2021;latinha;25.06;5.9
2396;13/08/2021;PP COLORIDO;23.13;1.8
2397;13/08/2021;PET PEAD;46.33;2.7
2398;13/08/2021;vidro;38.66;1
2399;13/08/2021;arquivo;21.31;0.8
2400;13/08/2021;alto impacto;24.22;1.2
2401;16/08/2021;latinha;43.97;5.9
2402;16/08/2021;PP PRETO;49.05;1.8
2403;16/08/2021;cobre;15.81;43
2404;16/08/2021;PP CRISTAL;19.77;2.8
2405;16/08/2021;alto impacto;36.61;1.2
2406;16/08/2021;ferro;2.54;1.1
2407;16/08/2021;PET PEAD;40.45;2.7
2408;16/08/2021;alto impacto;37.53;1.2
2409;16/08/2021;aluminio;2.86;6.2
2410;16/08/2021;PET PEAD;17.24;2.7
2411;16/08/2021;bloco;41.03;8.7
2412;16/08/2021;papelão;25.88;0.7
2413;16/08/2021;placa eletronica;28.65;39.1
2414;16/08/2021;aluminio;15.07;6.2
2415;16/08/2021;aluminio;15.54;6.2
2416;16/08/2021;óleo;40.77;2
2417;16/08/2021;latinha;3.48;5.9
2418;16/08/2021;bloco;10.29;8.7
2419;16/08/2021;aluminio;21.27;6.2
2420;16/08/2021;aluminio;42.86;6.2
2421;16/08/2021;óleo;15.51;2
2422;16/08/2021;PP BRANCO;17.93;1.9
2423;17/08/2021;bloco;36.4;8.7
2424;17/08/2021;PP COLORIDO;37.71;1.8
2425;18/08/2021;chumbo;7.84;8.5
2426;19/08/2021;PET PEAD;41.14;2.7
2427;19/08/2021;placa eletronica;16.52;39.1
2428;19/08/2021;PP BRANCO;26.91;1.9
2429;19/08/2021;PP COLORIDO;11.17;1.8
2430;19/08/2021;placa eletronica;20.6;39.1
2431;19/08/2021;latinha;49.27;5.9
2432;19/08/2021;chumbo;32.19;8.5
2433;19/08/2021;aço;12.56;5.8
2434;19/08/2021;bloco;27.09;8.7
2435;19/08/2021;papelão;8.02;0.7
2436;19/08/2021;aço;28.58;5.8
2437;19/08/2021;PP BRANCO;28.22;1.9
2438;19/08/2021;vidro;20.04;1
2439;19/08/2021;ferro;31.08;1.1
2440;19/08/2021;bloco;31.49;8.7
2441;19/08/2021;ferro;28.81;1.1
2442;19/08/2021;aço;1.33;5.8
2443;19/08/2021;papelão;8.85;0.7
2444;19/08/2021;bloco;10.54;8.7
2445;19/08/2021;aluminio;42.23;6.2
2446;19/08/2021;arquivo;37.01;0.8
2447;19/08/2021;cobre;47.21;43
2448;19/08/2021;PP CRISTAL;9.16;2.8
2449;19/08/2021;óleo;18.4;2
2450;19/08/2021;óleo;0.11;2
2451;19/08/2021;PET PEAD;18.64;2.7
2452;19/08/2021;PP CRISTAL;32.83;2.8
2453;20/08/2021;PP PRETO;10.83;1.8
2454;20/08/2021;PP COLORIDO;48.64;1.8
2455;23/08/2021;óleo;26.93;2
2456;23/08/2021;vidro;28.79;1
2457;23/08/2021;PP COLORIDO;17.87;1.8
2458;23/08/2021;aluminio;24.92;6.2
2459;23/08/2021;alto impacto;41.44;1.2
2460;23/08/2021;PP BRANCO;21.78;1.9
2461;23/08/2021;arquivo;47.57;0.8
2462;23/08/2021;PET PEAD;29.83;2.7
2463;23/08/2021;arquivo;16.04;0.8
2464;23/08/2021;PP CRISTAL;37.2;2.8
2465;23/08/2021;ferro;46.25;1.1
2466;23/08/2021;cobre;39.38;43
2467;23/08/2021;PP PRETO;47.12;1.8
2468;23/08/2021;óleo;16.57;2
2469;23/08/2021;PP BRANCO;46.64;1.9
2470;23/08/2021;vidro;29.45;1
2471;23/08/2021;PP CRISTAL;31.36;2.8
2472;23/08/2021;PP PRETO;16.97;1.8
2473;23/08/2021;PP CRISTAL;12.27;2.8
2474;23/08/2021;óleo;24.2;2
2475;23/08/2021;bloco;6.41;8.7
2476;23/08/2021;cobre;28.51;43
2477;23/08/2021;chumbo;4.15;8.5
2478;23/08/2021;latinha;6.16;5.9
2479;23/08/2021;óleo;22.7;2
2480;23/08/2021;ferro;32.35;1.1
2481;23/08/2021;PP BRANCO;1;1.9
2482;24/08/2021;latinha;18.1;5.9
2483;24/08/2021;vidro;38.2;1
2484;24/08/2021;ferro;44.54;1.1
2485;24/08/2021;PET PEAD;14.8;2.7
2486;24/08/2021;PP CRISTAL;41.89;2.8
2487;24/08/2021;bloco;14.98;8.7
2488;24/08/2021;latinha;17.13;5.9
2489;24/08/2021;arquivo;33.73;0.8
2490;24/08/2021;papelão;8.02;0.7
2491;24/08/2021;PET PEAD;11.36;2.7
2492;24/08/2021;bloco;15.79;8.7
2493;24/08/2021;óleo;29.47;2
2494;24/08/2021;PP CRISTAL;41.32;2.8
2495;24/08/2021;cobre;9.65;43
2496;24/08/2021;bloco;45.76;8.7
2497;24/08/2021;chumbo;22.78;8.5
2498;24/08/2021;arquivo;17.94;0.8
2499;24/08/2021;papelão;6.5;0.7
2500;24/08/2021;chumbo;30.41;8.5
2501;24/08/2021;alto impacto;35.49;1.2
2502;24/08/2021;PP PRETO;46.23;1.8
2503;24/08/2021;cobre;34.42;43
2504;25/08/2021;PET PEAD;13.4;2.7
2505;25/08/2021;aluminio;1.91;6.2
2506;25/08/2021;latinha;13.99;5.9
2507;25/08/2021;alto impacto;29.99;1.2
2508;25/08/2021;PP CRISTAL;28.9;2.8
2509;25/08/2021;bateria;7.8;5.5
2510;25/08/2021;cobre;17.35;43
2511;25/08/2021;ferro;37.13;1.1
2512;25/08/2021;cobre;0.52;43
2513;25/08/2021;aluminio;26.45;6.2
2514;25/08/2021;óleo;48.83;2
2515;25/08/2021;PP COLORIDO;8.12;1.8
2516;25/08/2021;ferro;28.26;1.1
2517;25/08/2021;papelão;15.97;0.7
2518;25/08/2021;PP CRISTAL;48.46;2.8
2519;25/08/2021;arquivo;26.51;0.8
2520;25/08/2021;arquivo;1.92;0.8
2521;25/08/2021;cobre;47.33;43
2522;25/08/2021;aluminio;42.15;6.2
2523;26/08/2021;placa eletronica;36.94;39.1
